"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.435,,
"POL","Poland","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.419,,
"POL","Poland","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.422,,
"PRT","Portugal","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.32,,
"PRT","Portugal","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.317,,
"PRT","Portugal","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.33,,
"PRT","Portugal","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.326,,
"PRT","Portugal","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.328,,
"PRT","Portugal","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.325,,
"PRT","Portugal","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.325,,
"PRT","Portugal","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.327,,
"PRT","Portugal","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.333,,
"PRT","Portugal","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.342,,
"PRT","Portugal","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.359,,
"PRT","Portugal","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.358,,
"PRT","Portugal","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.355,,
"PRT","Portugal","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.355,,
"PRT","Portugal","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.392,,
"PRT","Portugal","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.402,,
"PRT","Portugal","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.418,,
"PRT","Portugal","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.429,,
"PRT","Portugal","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.433,,
"PRT","Portugal","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.436,,
"SVK","Slovak Republic","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.341,,
"SVK","Slovak Republic","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.35,,
"SVK","Slovak Republic","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.34,,
"SVK","Slovak Republic","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.363,,
"SVK","Slovak Republic","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.35,,
"SVK","Slovak Republic","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.346,,
"SVK","Slovak Republic","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.346,,
"SVK","Slovak Republic","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.345,,
"SVK","Slovak Republic","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.336,,
"SVK","Slovak Republic","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.355,,
"SVK","Slovak Republic","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.369,,
"SVK","Slovak Republic","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.357,,
"SVK","Slovak Republic","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.357,,
"SVK","Slovak Republic","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.359,,
"SVK","Slovak Republic","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.366,,
"SVK","Slovak Republic","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.369,,
"SVK","Slovak Republic","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.375,,
"SVK","Slovak Republic","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.381,,
"SVK","Slovak Republic","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.394,,
"SVK","Slovak Republic","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.398,,
"ESP","Spain","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.293,,
"ESP","Spain","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.289,,
"ESP","Spain","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.284,,
"ESP","Spain","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.278,,
"ESP","Spain","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.284,,
"ESP","Spain","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.296,,
"ESP","Spain","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.312,,
"ESP","Spain","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.316,,
"ESP","Spain","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.316,,
"ESP","Spain","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.315,,
"ESP","Spain","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.316,,
"ESP","Spain","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.32,,
"ESP","Spain","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.319,,
"ESP","Spain","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.318,,
"ESP","Spain","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.312,,
"ESP","Spain","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.312,,
"ESP","Spain","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.318,,
"ESP","Spain","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.337,,
"ESP","Spain","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.348,,
"ESP","Spain","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.417,,
"TUR","Turkey","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.242,,
"TUR","Turkey","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.243,,
"TUR","Turkey","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.282,,
"TUR","Turkey","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.31,,
"TUR","Turkey","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.392,,
"TUR","Turkey","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.394,,
"TUR","Turkey","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.384,,
"TUR","Turkey","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.379,,
"TUR","Turkey","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.375,,
"TUR","Turkey","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.377,,
"TUR","Turkey","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.385,,
"TUR","Turkey","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.393,,
"TUR","Turkey","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.402,,
"TUR","Turkey","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.398,,
"TUR","Turkey","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.393,,
"TUR","Turkey","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.398,,
"TUR","Turkey","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.427,,
"TUR","Turkey","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.406,,
"TUR","Turkey","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.4,,
"TUR","Turkey","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.427,,
"GBR","United Kingdom","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.34,,
"GBR","United Kingdom","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.33,,
"GBR","United Kingdom","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.348,,
"GBR","United Kingdom","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.345,,
"GBR","United Kingdom","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.356,,
"GBR","United Kingdom","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.369,,
"GBR","United Kingdom","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.371,,
"GBR","United Kingdom","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.382,,
"GBR","United Kingdom","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.377,,
"GBR","United Kingdom","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.38,,
"GBR","United Kingdom","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.379,,
"GBR","United Kingdom","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.384,,
"GBR","United Kingdom","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.39,,
"GBR","United Kingdom","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.389,,
"GBR","United Kingdom","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.398,,
"GBR","United Kingdom","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.405,,
"GBR","United Kingdom","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.437,,
"GBR","United Kingdom","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.443,,
"GBR","United Kingdom","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.447,,
"GBR","United Kingdom","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.456,,
"USA","United States","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.285,,
"USA","United States","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.27,,
"USA","United States","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.262,,
"USA","United States","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.257,,
"USA","United States","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.249,,
"USA","United States","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.244,,
"USA","United States","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.236,,
"USA","United States","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.234,,
"USA","United States","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.253,,
"USA","United States","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.269,,
"USA","United States","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.284,,
"USA","United States","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.279,,
"USA","United States","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.271,,
"USA","United States","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.267,,
"USA","United States","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.266,,
"USA","United States","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.251,,
"USA","United States","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.248,,
"USA","United States","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.242,,
"USA","United States","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.232,,
"USA","United States","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.223,,
"SVN","Slovenia","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.431,,
"SVN","Slovenia","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.428,,
"SVN","Slovenia","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.414,,
"SVN","Slovenia","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.413,,
"SVN","Slovenia","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.414,,
"SVN","Slovenia","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.48,,
"SVN","Slovenia","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.493,,
"SVN","Slovenia","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.504,,
"SVN","Slovenia","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.519,,
"SVN","Slovenia","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.494,,
"SVN","Slovenia","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.492,,
"SVN","Slovenia","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.484,,
"SVN","Slovenia","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.479,,
"SVN","Slovenia","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.486,,
"SVN","Slovenia","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.49,,
"EST","Estonia","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.275,,
"EST","Estonia","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.281,,
"EST","Estonia","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.297,,
"EST","Estonia","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.316,,
"EST","Estonia","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.336,,
"EST","Estonia","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.323,,
"EST","Estonia","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.302,,
"EST","Estonia","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.297,,
"EST","Estonia","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.324,,
"EST","Estonia","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.341,,
"EST","Estonia","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.339,,
"EST","Estonia","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.32,,
"EST","Estonia","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.316,,
"EST","Estonia","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.326,,
"EST","Estonia","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.34,,
"EST","Estonia","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.352,,
"EST","Estonia","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.361,,
"EST","Estonia","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.37,,
"EST","Estonia","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.367,,
"EST","Estonia","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.369,,
"LTU","Lithuania","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.392,,
"LTU","Lithuania","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.388,,
"LTU","Lithuania","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.376,,
"LTU","Lithuania","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.361,,
"LTU","Lithuania","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.373,,
"LTU","Lithuania","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.365,,
"LTU","Lithuania","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.348,,
"LTU","Lithuania","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.326,,
"LTU","Lithuania","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.336,,
"LTU","Lithuania","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.352,,
"LTU","Lithuania","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.397,,
"LTU","Lithuania","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.386,,
"LTU","Lithuania","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.384,,
"LTU","Lithuania","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.444,,
"LTU","Lithuania","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.413,,
"LTU","Lithuania","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.419,,
"LTU","Lithuania","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.451,,
"LTU","Lithuania","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.433,,
"LTU","Lithuania","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.414,,
"LTU","Lithuania","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.409,,
"ROU","Romania","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.195,,
"ROU","Romania","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.286,,
"ROU","Romania","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.285,,
"ROU","Romania","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.349,,
"ROU","Romania","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.334,,
"ROU","Romania","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.316,,
"ROU","Romania","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.279,,
"ROU","Romania","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.262,,
"ROU","Romania","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.282,,
"ROU","Romania","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.317,,
"ROU","Romania","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.315,,
"ROU","Romania","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.331,,
"ROU","Romania","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.325,,
"ROU","Romania","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.348,,
"ROU","Romania","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.375,,
"ROU","Romania","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.401,,
"ROU","Romania","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.407,,
"ROU","Romania","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.435,,
"ROU","Romania","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.426,,
"ROU","Romania","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.413,,
"LVA","Latvia","MEAN","Mean","2000","2000","RATIO","Ratio","0","Units",,,0.259,,
"LVA","Latvia","MEAN","Mean","2001","2001","RATIO","Ratio","0","Units",,,0.267,,
"LVA","Latvia","MEAN","Mean","2002","2002","RATIO","Ratio","0","Units",,,0.269,,
"LVA","Latvia","MEAN","Mean","2003","2003","RATIO","Ratio","0","Units",,,0.337,,
"LVA","Latvia","MEAN","Mean","2004","2004","RATIO","Ratio","0","Units",,,0.351,,
"LVA","Latvia","MEAN","Mean","2005","2005","RATIO","Ratio","0","Units",,,0.303,,
"LVA","Latvia","MEAN","Mean","2006","2006","RATIO","Ratio","0","Units",,,0.276,,
"LVA","Latvia","MEAN","Mean","2007","2007","RATIO","Ratio","0","Units",,,0.285,,
"LVA","Latvia","MEAN","Mean","2008","2008","RATIO","Ratio","0","Units",,,0.315,,
"LVA","Latvia","MEAN","Mean","2009","2009","RATIO","Ratio","0","Units",,,0.369,,
"LVA","Latvia","MEAN","Mean","2010","2010","RATIO","Ratio","0","Units",,,0.382,,
"LVA","Latvia","MEAN","Mean","2011","2011","RATIO","Ratio","0","Units",,,0.404,,
"LVA","Latvia","MEAN","Mean","2012","2012","RATIO","Ratio","0","Units",,,0.389,,
"LVA","Latvia","MEAN","Mean","2013","2013","RATIO","Ratio","0","Units",,,0.374,,
"LVA","Latvia","MEAN","Mean","2014","2014","RATIO","Ratio","0","Units",,,0.394,,
"LVA","Latvia","MEAN","Mean","2015","2015","RATIO","Ratio","0","Units",,,0.415,,
"LVA","Latvia","MEAN","Mean","2016","2016","RATIO","Ratio","0","Units",,,0.406,,
"LVA","Latvia","MEAN","Mean","2017","2017","RATIO","Ratio","0","Units",,,0.386,,
"LVA","Latvia","MEAN","Mean","2018","2018","RATIO","Ratio","0","Units",,,0.404,,
"LVA","Latvia","MEAN","Mean","2019","2019","RATIO","Ratio","0","Units",,,0.377,,
"AUS","Australia","MEDIAN","Median","2000","2000","RATIO","Ratio","0","Units",,,0.576,,
"AUS","Australia","MEDIAN","Median","2001","2001","RATIO","Ratio","0","Units",,,0.581,,
"AUS","Australia","MEDIAN","Median","2002","2002","RATIO","Ratio","0","Units",,,0.575,,
"AUS","Australia","MEDIAN","Median","2003","2003","RATIO","Ratio","0","Units",,,0.583,,
"AUS","Australia","MEDIAN","Median","2004","2004","RATIO","Ratio","0","Units",,,0.584,,
"AUS","Australia","MEDIAN","Median","2005","2005","RATIO","Ratio","0","Units",,,0.574,,
"AUS","Australia","MEDIAN","Median","2006","2006","RATIO","Ratio","0","Units",,,0.538,,
"AUS","Australia","MEDIAN","Median","2007","2007","RATIO","Ratio","0","Units",,,0.544,,
"AUS","Australia","MEDIAN","Median","2008","2008","RATIO","Ratio","0","Units",,,0.522,,
"AUS","Australia","MEDIAN","Median","2009","2009","RATIO","Ratio","0","Units",,,0.543,,
"AUS","Australia","MEDIAN","Median","2010","2010","RATIO","Ratio","0","Units",,,0.542,,
"AUS","Australia","MEDIAN","Median","2011","2011","RATIO","Ratio","0","Units",,,0.535,,
"AUS","Australia","MEDIAN","Median","2012","2012","RATIO","Ratio","0","Units",,,0.527,,
"AUS","Australia","MEDIAN","Median","2013","2013","RATIO","Ratio","0","Units",,,0.539,,
"AUS","Australia","MEDIAN","Median","2014","2014","RATIO","Ratio","0","Units",,,0.534,,
"AUS","Australia","MEDIAN","Median","2015","2015","RATIO","Ratio","0","Units",,,0.534,,
"AUS","Australia","MEDIAN","Median","2016","2016","RATIO","Ratio","0","Units",,,0.539,,
"AUS","Australia","MEDIAN","Median","2017","2017","RATIO","Ratio","0","Units",,,0.549,,
"AUS","Australia","MEDIAN","Median","2018","2018","RATIO","Ratio","0","Units",,,0.54,,
"AUS","Australia","MEDIAN","Median","2019","2019","RATIO","Ratio","0","Units",,,0.543,,
"BEL","Belgium","MEDIAN","Median","2000","2000","RATIO","Ratio","0","Units",,,0.505,,
"BEL","Belgium","MEDIAN","Median","2001","2001","RATIO","Ratio","0","Units",,,0.496,,
"BEL","Belgium","MEDIAN","Median","2002","2002","RATIO","Ratio","0","Units",,,0.501,,
"BEL","Belgium","MEDIAN","Median","2003","2003","RATIO","Ratio","0","Units",,,0.487,,
"BEL","Belgium","MEDIAN","Median","2004","2004","RATIO","Ratio","0","Units",,,0.483,,
"BEL","Belgium","MEDIAN","Median","2005","2005","RATIO","Ratio","0","Units",,,0.482,,
"BEL","Belgium","MEDIAN","Median","2006","2006","RATIO","Ratio","0","Units",,,0.475,,
"BEL","Belgium","MEDIAN","Median","2007","2007","RATIO","Ratio","0","Units",,,0.479,,
"BEL","Belgium","MEDIAN","Median","2008","2008","RATIO","Ratio","0","Units",,,0.479,,
"BEL","Belgium","MEDIAN","Median","2009","2009","RATIO","Ratio","0","Units",,,0.494,,
"BEL","Belgium","MEDIAN","Median","2010","2010","RATIO","Ratio","0","Units",,,0.482,,
"BEL","Belgium","MEDIAN","Median","2011","2011","RATIO","Ratio","0","Units",,,0.486,,
"BEL","Belgium","MEDIAN","Median","2012","2012","RATIO","Ratio","0","Units",,,0.483,,
"BEL","Belgium","MEDIAN","Median","2013","2013","RATIO","Ratio","0","Units",,,0.494,,
"BEL","Belgium","MEDIAN","Median","2014","2014","RATIO","Ratio","0","Units",,,0.473,,
"BEL","Belgium","MEDIAN","Median","2015","2015","RATIO","Ratio","0","Units",,,0.455,,
"BEL","Belgium","MEDIAN","Median","2016","2016","RATIO","Ratio","0","Units",,,0.466,,
"BEL","Belgium","MEDIAN","Median","2017","2017","RATIO","Ratio","0","Units",,,0.475,,
"BEL","Belgium","MEDIAN","Median","2018","2018","RATIO","Ratio","0","Units",,,0.467,,
"BEL","Belgium","MEDIAN","Median","2019","2019","RATIO","Ratio","0","Units",,,0.466,,
"CAN","Canada","MEDIAN","Median","2000","2000","RATIO","Ratio","0","Units",,,0.414,,
"CAN","Canada","MEDIAN","Median","2001","2001","RATIO","Ratio","0","Units",,,0.403,,
"CAN","Canada","MEDIAN","Median","2002","2002","RATIO","Ratio","0","Units",,,0.402,,
"CAN","Canada","MEDIAN","Median","2003","2003","RATIO","Ratio","0","Units",,,0.4,,
"CAN","Canada","MEDIAN","Median","2004","2004","RATIO","Ratio","0","Units",,,0.393,,
"CAN","Canada","MEDIAN","Median","2005","2005","RATIO","Ratio","0","Units",,,0.402,,
"CAN","Canada","MEDIAN","Median","2006","2006","RATIO","Ratio","0","Units",,,0.404,,
"CAN","Canada","MEDIAN","Median","2007","2007","RATIO","Ratio","0","Units",,,0.407,,
"CAN","Canada","MEDIAN","Median","2008","2008","RATIO","Ratio","0","Units",,,0.417,,
"CAN","Canada","MEDIAN","Median","2009","2009","RATIO","Ratio","0","Units",,,0.422,,
"CAN","Canada","MEDIAN","Median","2010","2010","RATIO","Ratio","0","Units",,,0.439,,
"CAN","Canada","MEDIAN","Median","2011","2011","RATIO","Ratio","0","Units",,,0.446,,
"CAN","Canada","MEDIAN","Median","2012","2012","RATIO","Ratio","0","Units",,,0.453,,
"CAN","Canada","MEDIAN","Median","2013","2013","RATIO","Ratio","0","Units",,,0.443,,
"CAN","Canada","MEDIAN","Median","2014","2014","RATIO","Ratio","0","Units",,,0.45,,
"CAN","Canada","MEDIAN","Median","2015","2015","RATIO","Ratio","0","Units",,,0.445,,
"CAN","Canada","MEDIAN","Median","2016","2016","RATIO","Ratio","0","Units",,,0.457,,
"CAN","Canada","MEDIAN","Median","2017","2017","RATIO","Ratio","0","Units",,,0.457,,
"CAN","Canada","MEDIAN","Median","2018","2018","RATIO","Ratio","0","Units",,,0.514,,
"CAN","Canada","MEDIAN","Median","2019","2019","RATIO","Ratio","0","Units",,,0.512,,
"CZE","Czech Republic","MEDIAN","Median","2000","2000","RATIO","Ratio","0","Units",,,0.324,,
"CZE","Czech Republic","MEDIAN","Median","2001","2001","RATIO","Ratio","0","Units",,,0.353,,
"CZE","Czech Republic","MEDIAN","Median","2002","2002","RATIO","Ratio","0","Units",,,0.39,,
"CZE","Czech Republic","MEDIAN","Median","2003","2003","RATIO","Ratio","0","Units",,,0.395,,
"CZE","Czech Republic","MEDIAN","Median","2004","2004","RATIO","Ratio","0","Units",,,0.402,,
"CZE","Czech Republic","MEDIAN","Median","2005","2005","RATIO","Ratio","0","Units",,,0.411,,
"CZE","Czech Republic","MEDIAN","Median","2006","2006","RATIO","Ratio","0","Units",,,0.423,,
"CZE","Czech Republic","MEDIAN","Median","2007","2007","RATIO","Ratio","0","Units",,,0.407,,
"CZE","Czech Republic","MEDIAN","Median","2008","2008","RATIO","Ratio","0","Units",,,0.383,,
"CZE","Czech Republic","MEDIAN","Median","2009","2009","RATIO","Ratio","0","Units",,,0.383,,
